Reservoir_name,Basin,subbasin,Agency_name,Lat,Long,Date,Year,Month,Full_reservoir_level,Live_capacity_FRL,Storage,Level
Bhadra Reservoir,Krishna Basin,NA,CWC,13.64683326,75.57523868,2024-06-04,2024,06,657.76,1.785,0.16594,636.81
Bhadra Reservoir,Krishna Basin,NA,CWC,13.64683326,75.57523868,2024-06-08,2024,06,657.76,1.785,0.16679,636.828
Bhadra Reservoir,Krishna Basin,NA,CWC,13.64683326,75.57523868,2024-06-09,2024,06,657.76,1.785,0.16735,636.84
Bhadra Reservoir,Krishna Basin,NA,CWC,13.64683326,75.57523868,2024-06-12,2024,06,657.76,1.785,0.17698,637.081
Bhadra Reservoir,Krishna Basin,NA,CWC,13.64683326,75.57523868,2024-06-15,2024,06,657.76,1.785,0.18548,637.294
Bhadra Reservoir,Krishna Basin,NA,CWC,13.64683326,75.57523868,2024-06-18,2024,06,657.76,1.785,0.18689,637.328
Bhadra Reservoir,Krishna Basin,NA,CWC,13.64683326,75.57523868,2024-06-20,2024,06,657.76,1.785,0.18831,637.367
Bhadra Reservoir,Krishna Basin,NA,CWC,13.64683326,75.57523868,2024-06-23,2024,06,657.76,1.785,0.19142,637.431
Bhadra Reservoir,Krishna Basin,NA,CWC,13.64683326,75.57523868,2024-06-24,2024,06,657.76,1.785,0.19227,637.462
Bhadra Reservoir,Krishna Basin,NA,CWC,13.64683326,75.57523868,2024-06-25,2024,06,657.76,1.785,0.1951,637.526
Bhadra Reservoir,Krishna Basin,NA,CWC,13.64683326,75.57523868,2024-06-29,2024,06,657.76,1.785,0.24381,638.657
Bhandardara,Godavari Basin,NA,CWC,19.53360841,73.73667121,2024-06-02,2024,06,744.91,0.304,0.02115,710.65
Bhandardara,Godavari Basin,NA,CWC,19.53360841,73.73667121,2024-06-03,2024,06,744.91,0.304,0.0211,710.64
Bhandardara,Godavari Basin,NA,CWC,19.53360841,73.73667121,2024-06-05,2024,06,744.91,0.304,0.0211,710.64
Bhandardara,Godavari Basin,NA,CWC,19.53360841,73.73667121,2024-06-09,2024,06,744.91,0.304,0.02144,710.76
Bhandardara,Godavari Basin,NA,CWC,19.53360841,73.73667121,2024-06-11,2024,06,744.91,0.304,0.02209,710.99
Bhatghar,Krishna Basin,NA,CWC,18.19950638,73.77891971,2024-06-01,2024,06,623.28,0.673,0.06087,599
Bhatghar,Krishna Basin,NA,CWC,18.19950638,73.77891971,2024-06-03,2024,06,623.28,0.673,NA,NA
Bhatghar,Krishna Basin,NA,CWC,18.19950638,73.77891971,2024-06-09,2024,06,623.28,0.673,NA,NA
Bhatghar,Krishna Basin,NA,CWC,18.19950638,73.77891971,2024-06-14,2024,06,623.28,0.673,NA,NA
Bhatghar,Krishna Basin,NA,CWC,18.19950638,73.77891971,2024-06-28,2024,06,623.28,0.673,NA,NA
Bhatghar,Krishna Basin,NA,CWC,18.19950638,73.77891971,2024-06-29,2024,06,623.28,0.673,NA,NA
Bhatsa,West flowing rivers from Tapi to Tadri Basin,NA,CWC,19.53243081,73.44134616,2024-06-02,2024,06,142.07,0.942,0.24901,106.8
Bhatsa,West flowing rivers from Tapi to Tadri Basin,NA,CWC,19.53243081,73.44134616,2024-06-18,2024,06,142.07,0.942,0.21156,103.85
Bhatsa,West flowing rivers from Tapi to Tadri Basin,NA,CWC,19.53243081,73.44134616,2024-06-20,2024,06,142.07,0.942,0.20706,103.55
Bhima\Ujjani Reservoir,Krishna Basin,NA,CWC,18.20876823,75.0103563,2024-06-02,2024,06,496.83,1.517,NA,NA
Bhima\Ujjani Reservoir,Krishna Basin,NA,CWC,18.20876823,75.0103563,2024-06-09,2024,06,496.83,1.517,NA,NA
Bhima\Ujjani Reservoir,Krishna Basin,NA,CWC,18.20876823,75.0103563,2024-06-14,2024,06,496.83,1.517,NA,NA
Bhima\Ujjani Reservoir,Krishna Basin,NA,CWC,18.20876823,75.0103563,2024-06-24,2024,06,496.83,1.517,NA,NA
Bhima\Ujjani Reservoir,Krishna Basin,NA,CWC,18.20876823,75.0103563,2024-06-25,2024,06,496.83,1.517,NA,NA
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2024-06-07,2024,06,315.5,1.076,0.31521,310.12
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2024-06-17,2024,06,315.5,1.076,0.29891,309.91
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2024-06-18,2024,06,315.5,1.076,0.29736,309.89
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2024-06-23,2024,06,315.5,1.076,0.28889,309.78
Bisalpur,Ganga Basin,NA,CWC,25.9246602,75.453854,2024-06-26,2024,06,315.5,1.076,0.28502,309.73
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,NA,CWC,22.87800273,71.14656594,2024-06-01,2024,06,64.62,0.071,0.01402,60.38
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,NA,CWC,22.87800273,71.14656594,2024-06-10,2024,06,64.62,0.071,NA,NA
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,NA,CWC,22.87800273,71.14656594,2024-06-12,2024,06,64.62,0.071,NA,NA
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,NA,CWC,22.87800273,71.14656594,2024-06-23,2024,06,64.62,0.071,NA,NA
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,NA,CWC,22.87800273,71.14656594,2024-06-27,2024,06,64.62,0.071,0.00886,59.43
Brahmani-I,West flowing rivers of Kutch and Saurashtra including Luni Basin,NA,CWC,22.87800273,71.14656594,2024-06-28,2024,06,64.62,0.071,NA,NA
CHANDAN DAM,Ganga Basin,NA,CWC,24.6780574,86.917022,2024-06-01,2024,06,152.39,0.136,0.02108,136.093
CHANDAN DAM,Ganga Basin,NA,CWC,24.6780574,86.917022,2024-06-09,2024,06,152.39,0.136,NA,NA
CHANDAN DAM,Ganga Basin,NA,CWC,24.6780574,86.917022,2024-06-12,2024,06,152.39,0.136,NA,NA
CHANDAN DAM,Ganga Basin,NA,CWC,24.6780574,86.917022,2024-06-22,2024,06,152.39,0.136,NA,NA
CHANDAN DAM,Ganga Basin,NA,CWC,24.6780574,86.917022,2024-06-24,2024,06,152.39,0.136,NA,NA
CHANDAN DAM,Ganga Basin,NA,CWC,24.6780574,86.917022,2024-06-26,2024,06,152.39,0.136,NA,NA
CHANDAN DAM,Ganga Basin,NA,CWC,24.6780574,86.917022,2024-06-29,2024,06,152.39,0.136,NA,NA
CHANDAN DAM,Ganga Basin,NA,CWC,24.6780574,86.917022,2024-06-30,2024,06,152.39,0.136,NA,NA
CHASKAMAN,Krishna Basin,NA,CWC,18.2611111,73.7875,2024-06-01,2024,06,649.53,0.125,0.01525,631.18
CHASKAMAN,Krishna Basin,NA,CWC,18.2611111,73.7875,2024-06-05,2024,06,649.53,0.125,0.01504,631.14
CHASKAMAN,Krishna Basin,NA,CWC,18.2611111,73.7875,2024-06-06,2024,06,649.53,0.125,0.01498,631.13
CHASKAMAN,Krishna Basin,NA,CWC,18.2611111,73.7875,2024-06-07,2024,06,649.53,0.125,0.00149,631.12
CHASKAMAN,Krishna Basin,NA,CWC,18.2611111,73.7875,2024-06-14,2024,06,649.53,0.125,0.0151,631.15
CHASKAMAN,Krishna Basin,NA,CWC,18.2611111,73.7875,2024-06-20,2024,06,649.53,0.125,0.01514,631.16
DARNA DAM,Godavari Basin,NA,CWC,19.8,73.75,2024-06-02,2024,06,571.5,0.202,NA,NA
DARNA DAM,Godavari Basin,NA,CWC,19.8,73.75,2024-06-03,2024,06,571.5,0.202,NA,NA
DARNA DAM,Godavari Basin,NA,CWC,19.8,73.75,2024-06-05,2024,06,571.5,0.202,NA,NA
DARNA DAM,Godavari Basin,NA,CWC,19.8,73.75,2024-06-06,2024,06,571.5,0.202,0.00869,558.089
DARNA DAM,Godavari Basin,NA,CWC,19.8,73.75,2024-06-11,2024,06,571.5,0.202,NA,NA
DARNA DAM,Godavari Basin,NA,CWC,19.8,73.75,2024-06-13,2024,06,571.5,0.202,0.007,557.784
DARNA DAM,Godavari Basin,NA,CWC,19.8,73.75,2024-06-16,2024,06,571.5,0.202,NA,NA
DARNA DAM,Godavari Basin,NA,CWC,19.8,73.75,2024-06-23,2024,06,571.5,0.202,NA,NA
DARNA DAM,Godavari Basin,NA,CWC,19.8,73.75,2024-06-28,2024,06,571.5,0.202,NA,NA
DARNA DAM,Godavari Basin,NA,CWC,19.8,73.75,2024-06-30,2024,06,571.5,0.202,NA,NA
DIMBHE DAM,Krishna Basin,NA,CWC,19.0968056,73.7418611,2024-06-01,2024,06,719.15,0.354,0.00983,685.63
DIMBHE DAM,Krishna Basin,NA,CWC,19.0968056,73.7418611,2024-06-22,2024,06,719.15,0.354,0.00303,683.7
DIMBHE DAM,Krishna Basin,NA,CWC,19.0968056,73.7418611,2024-06-23,2024,06,719.15,0.354,0.00339,683.81
DIMBHE DAM,Krishna Basin,NA,CWC,19.0968056,73.7418611,2024-06-24,2024,06,719.15,0.354,0.00369,683.9
DONKARAYI,Godavari Basin,NA,CWC,17.9347222,81.7941667,2024-06-06,2024,06,316.08,0.376,0.203,308.518
DONKARAYI,Godavari Basin,NA,CWC,17.9347222,81.7941667,2024-06-14,2024,06,316.08,0.376,0.2351,310.195
DONKARAYI,Godavari Basin,NA,CWC,17.9347222,81.7941667,2024-06-28,2024,06,316.08,0.376,0.1915,307.909
Damanganga Reservoir,West flowing rivers from Tapi to Tadri Basin,NA,CWC,20.18421909,73.1118834,2024-06-01,2024,06,79.86,0.502,0.07961,67.75
Damanganga Reservoir,West flowing rivers from Tapi to Tadri Basin,NA,CWC,20.18421909,73.1118834,2024-06-05,2024,06,79.86,0.502,NA,NA
Damanganga Reservoir,West flowing rivers from Tapi to Tadri Basin,NA,CWC,20.18421909,73.1118834,2024-06-09,2024,06,79.86,0.502,NA,NA
Damanganga Reservoir,West flowing rivers from Tapi to Tadri Basin,NA,CWC,20.18421909,73.1118834,2024-06-10,2024,06,79.86,0.502,NA,NA
Damanganga Reservoir,West flowing rivers from Tapi to Tadri Basin,NA,CWC,20.18421909,73.1118834,2024-06-13,2024,06,79.86,0.502,0.05547,66.35
Damanganga Reservoir,West flowing rivers from Tapi to Tadri Basin,NA,CWC,20.18421909,73.1118834,2024-06-16,2024,06,79.86,0.502,NA,NA
Damanganga Reservoir,West flowing rivers from Tapi to Tadri Basin,NA,CWC,20.18421909,73.1118834,2024-06-24,2024,06,79.86,0.502,NA,NA
Dantiwada Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,NA,CWC,24.33018862,72.38876378,2024-06-02,2024,06,184.1,0.399,0.08168,172.54
Dantiwada Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,NA,CWC,24.33018862,72.38876378,2024-06-03,2024,06,184.1,0.399,0.08135,172.52
Dantiwada Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,NA,CWC,24.33018862,72.38876378,2024-06-09,2024,06,184.1,0.399,0.08053,172.47
Dantiwada Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,NA,CWC,24.33018862,72.38876378,2024-06-17,2024,06,184.1,0.399,0.07954,172.41
Dantiwada Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,NA,CWC,24.33018862,72.38876378,2024-06-22,2024,06,184.1,0.399,0.07889,172.37
Dantiwada Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,NA,CWC,24.33018862,72.38876378,2024-06-24,2024,06,184.1,0.399,0.07856,172.35
Dantiwada Reservoir,West flowing rivers of Kutch and Saurashtra including Luni Basin,NA,CWC,24.33018862,72.38876378,2024-06-29,2024,06,184.1,0.399,0.07708,172.26
Dhom,Krishna Basin,NA,CWC,17.97878716,73.7854294,2024-06-04,2024,06,747.7,0.331,0.07742,733.58
Dhom,Krishna Basin,NA,CWC,17.97878716,73.7854294,2024-06-09,2024,06,747.7,0.331,0.07263,733.19
Dhom,Krishna Basin,NA,CWC,17.97878716,73.7854294,2024-06-10,2024,06,747.7,0.331,0.07287,733.21
Dhom,Krishna Basin,NA,CWC,17.97878716,73.7854294,2024-06-11,2024,06,747.7,0.331,0.07299,733.22
Dhom,Krishna Basin,NA,CWC,17.97878716,73.7854294,2024-06-15,2024,06,747.7,0.331,0.07433,733.33
Dhom,Krishna Basin,NA,CWC,17.97878716,73.7854294,2024-06-16,2024,06,747.7,0.331,0.0747,733.36
Dhom,Krishna Basin,NA,CWC,17.97878716,73.7854294,2024-06-18,2024,06,747.7,0.331,0.07494,733.38
Doyang Hep,Brahamaputra Basin,NA,CWC,26.22664352,94.29556638,2024-06-02,2024,06,333.0,0.5351,0.188,308.75
Doyang Hep,Brahamaputra Basin,NA,CWC,26.22664352,94.29556638,2024-06-03,2024,06,333.0,0.5351,0.183,308.3
Doyang Hep,Brahamaputra Basin,NA,CWC,26.22664352,94.29556638,2024-06-06,2024,06,333.0,0.5351,0.173,307.2
Doyang Hep,Brahamaputra Basin,NA,CWC,26.22664352,94.29556638,2024-06-07,2024,06,333.0,0.5351,0.173,307.2
Doyang Hep,Brahamaputra Basin,NA,CWC,26.22664352,94.29556638,2024-06-13,2024,06,333.0,0.5351,0.171,306.9
Doyang Hep,Brahamaputra Basin,NA,CWC,26.22664352,94.29556638,2024-06-14,2024,06,333.0,0.5351,0.172,307.15
Doyang Hep,Brahamaputra Basin,NA,CWC,26.22664352,94.29556638,2024-06-20,2024,06,333.0,0.5351,0.172,307
Doyang Hep,Brahamaputra Basin,NA,CWC,26.22664352,94.29556638,2024-06-29,2024,06,333.0,0.5351,0.191,308.9
Dudhawa,Mahanadi Basin,NA,CWC,20.3062635,81.7741343,2024-06-02,2024,06,425.1,0.284,NA,NA
Dudhawa,Mahanadi Basin,NA,CWC,20.3062635,81.7741343,2024-06-04,2024,06,425.1,0.284,NA,NA
Dudhawa,Mahanadi Basin,NA,CWC,20.3062635,81.7741343,2024-06-09,2024,06,425.1,0.284,NA,NA
Dudhawa,Mahanadi Basin,NA,CWC,20.3062635,81.7741343,2024-06-24,2024,06,425.1,0.284,NA,NA
Dudhawa,Mahanadi Basin,NA,CWC,20.3062635,81.7741343,2024-06-28,2024,06,425.1,0.284,NA,NA
Dudhawa,Mahanadi Basin,NA,CWC,20.3062635,81.7741343,2024-06-30,2024,06,425.1,0.284,NA,NA
Dudhganga,Krishna Basin,NA,CWC,16.31720783,73.97231364,2024-06-08,2024,06,646.0,0.664,NA,NA
Dudhganga,Krishna Basin,NA,CWC,16.31720783,73.97231364,2024-06-10,2024,06,646.0,0.664,NA,NA
Dudhganga,Krishna Basin,NA,CWC,16.31720783,73.97231364,2024-06-14,2024,06,646.0,0.664,NA,NA
Dudhganga,Krishna Basin,NA,CWC,16.31720783,73.97231364,2024-06-15,2024,06,646.0,0.664,NA,NA
Dudhganga,Krishna Basin,NA,CWC,16.31720783,73.97231364,2024-06-20,2024,06,646.0,0.664,0.04626,615.97
Dudhganga,Krishna Basin,NA,CWC,16.31720783,73.97231364,2024-06-26,2024,06,646.0,0.664,NA,NA
Dudhganga,Krishna Basin,NA,CWC,16.31720783,73.97231364,2024-06-27,2024,06,646.0,0.664,0.06546,618.16
Dudhganga,Krishna Basin,NA,CWC,16.31720783,73.97231364,2024-06-29,2024,06,646.0,0.664,NA,NA
GETALSUD,Subernarekha,NA,CWC,23.4333333,85.55,2024-06-09,2024,06,590.06,0.218,0.07391,584.79
GETALSUD,Subernarekha,NA,CWC,23.4333333,85.55,2024-06-11,2024,06,590.06,0.218,0.07329,584.76
GETALSUD,Subernarekha,NA,CWC,23.4333333,85.55,2024-06-15,2024,06,590.06,0.218,0.07193,584.7
GETALSUD,Subernarekha,NA,CWC,23.4333333,85.55,2024-06-17,2024,06,590.06,0.218,0.07008,584.6
GETALSUD,Subernarekha,NA,CWC,23.4333333,85.55,2024-06-20,2024,06,590.06,0.218,0.06823,584.51
GETALSUD,Subernarekha,NA,CWC,23.4333333,85.55,2024-06-24,2024,06,590.06,0.218,0.0707,584.63
GETALSUD,Subernarekha,NA,CWC,23.4333333,85.55,2024-06-27,2024,06,590.06,0.218,0.07008,584.6
GETALSUD,Subernarekha,NA,CWC,23.4333333,85.55,2024-06-30,2024,06,590.06,0.218,0.07008,584.6
Gandhi Sagar,Ganga Basin,NA,CWC,24.52716485,75.56271289,2024-06-06,2024,06,399.9,6.827,3.65275,394.42
Gandhi Sagar,Ganga Basin,NA,CWC,24.52716485,75.56271289,2024-06-09,2024,06,399.9,6.827,NA,NA
Gandhi Sagar,Ganga Basin,NA,CWC,24.52716485,75.56271289,2024-06-12,2024,06,399.9,6.827,NA,NA
Gandhi Sagar,Ganga Basin,NA,CWC,24.52716485,75.56271289,2024-06-16,2024,06,399.9,6.827,NA,NA
Gandhi Sagar,Ganga Basin,NA,CWC,24.52716485,75.56271289,2024-06-20,2024,06,399.9,6.827,3.61364,394.34
Gerusoppa Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,NA,CWC,14.25619412,74.70576516,2024-06-03,2024,06,55.0,0.13,0.09858,49.36
Gerusoppa Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,NA,CWC,14.25619412,74.70576516,2024-06-10,2024,06,55.0,0.13,0.09549,48.73
Gerusoppa Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,NA,CWC,14.25619412,74.70576516,2024-06-14,2024,06,55.0,0.13,0.09741,49.12
Gerusoppa Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,NA,CWC,14.25619412,74.70576516,2024-06-19,2024,06,55.0,0.13,0.09372,48.37
Gerusoppa Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,NA,CWC,14.25619412,74.70576516,2024-06-25,2024,06,55.0,0.13,0.09672,48.98
Gerusoppa Reservoir,West flowing rivers from Tadri to Kanyakumari Basin,NA,CWC,14.25619412,74.70576516,2024-06-29,2024,06,55.0,0.13,0.09662,48.96
GhatPrabha\Hidkal Reservoir,Krishna Basin,NA,CWC,16.13146866,74.59531002,2024-06-03,2024,06,662.95,1.391,0.21068,639.882
GhatPrabha\Hidkal Reservoir,Krishna Basin,NA,CWC,16.13146866,74.59531002,2024-06-12,2024,06,662.95,1.391,0.1767,638.708
GhatPrabha\Hidkal Reservoir,Krishna Basin,NA,CWC,16.13146866,74.59531002,2024-06-20,2024,06,662.95,1.391,0.16707,638.361
GhatPrabha\Hidkal Reservoir,Krishna Basin,NA,CWC,16.13146866,74.59531002,2024-06-25,2024,06,662.95,1.391,0.18293,638.931
GhatPrabha\Hidkal Reservoir,Krishna Basin,NA,CWC,16.13146866,74.59531002,2024-06-30,2024,06,662.95,1.391,0.21804,640.129
Girna Reservoir,Tapi Basin,NA,CWC,20.49190037,74.68355397,2024-06-09,2024,06,398.07,0.524,0.06379,385.062
Girna Reservoir,Tapi Basin,NA,CWC,20.49190037,74.68355397,2024-06-15,2024,06,398.07,0.524,0.06358,385.062
Girna Reservoir,Tapi Basin,NA,CWC,20.49190037,74.68355397,2024-06-16,2024,06,398.07,0.524,0.06358,385.053
Girna Reservoir,Tapi Basin,NA,CWC,20.49190037,74.68355397,2024-06-18,2024,06,398.07,0.524,0.06336,385.044
Girna Reservoir,Tapi Basin,NA,CWC,20.49190037,74.68355397,2024-06-20,2024,06,398.07,0.524,0.06339,385.044
Girna Reservoir,Tapi Basin,NA,CWC,20.49190037,74.68355397,2024-06-29,2024,06,398.07,0.524,0.06343,385.047
Gobind Sagar-Bhakra Reservoir,Indus (Up to border) Basin,NA,CWC,31.38855077,76.53720479,2024-06-06,2024,06,512.06,6.229,1.85915,482.26
Gobind Sagar-Bhakra Reservoir,Indus (Up to border) Basin,NA,CWC,31.38855077,76.53720479,2024-06-08,2024,06,512.06,6.229,1.89569,482.65
Gobind Sagar-Bhakra Reservoir,Indus (Up to border) Basin,NA,CWC,31.38855077,76.53720479,2024-06-17,2024,06,512.06,6.229,1.91583,482.86
Gobind Sagar-Bhakra Reservoir,Indus (Up to border) Basin,NA,CWC,31.38855077,76.53720479,2024-06-19,2024,06,512.06,6.229,1.94029,483.12
Gobind Sagar-Bhakra Reservoir,Indus (Up to border) Basin,NA,CWC,31.38855077,76.53720479,2024-06-27,2024,06,512.06,6.229,1.919,482.9
Gobind Sagar-Bhakra Reservoir,Indus (Up to border) Basin,NA,CWC,31.38855077,76.53720479,2024-06-29,2024,06,512.06,6.229,1.9518,483.25
Gobind Sagar-Bhakra Reservoir,Indus (Up to border) Basin,NA,CWC,31.38855077,76.53720479,2024-06-30,2024,06,512.06,6.229,1.96273,483.36
Gumti Reservoir,Barak and Others Basin,NA,CWC,23.47696886,91.84886953,2024-06-03,2024,06,93.55,0.3121,NA,NA
Gumti Reservoir,Barak and Others Basin,NA,CWC,23.47696886,91.84886953,2024-06-09,2024,06,93.55,0.3121,NA,NA
Gumti Reservoir,Barak and Others Basin,NA,CWC,23.47696886,91.84886953,2024-06-11,2024,06,93.55,0.3121,NA,NA
Gumti Reservoir,Barak and Others Basin,NA,CWC,23.47696886,91.84886953,2024-06-22,2024,06,93.55,0.3121,NA,NA
HARIHARJHOR,Mahanadi Basin,NA,CWC,21.0333333,84.0333333,2024-06-04,2024,06,147.5,0.059,NA,NA
HARIHARJHOR,Mahanadi Basin,NA,CWC,21.0333333,84.0333333,2024-06-11,2024,06,147.5,0.059,NA,NA
